"unixtime_full","cryopower","adc27","adc20","temp9","temp5"
"2016-06-12 09:38:33"," 93.98"," 10.03","  0.29"," 10.72"," 13.41"
"2016-06-12 09:38:38"," 94.71"," 10.03","  0.28"," 10.60"," 13.41"
"2016-06-12 09:38:43"," 95.38","  9.91","  0.29"," 10.66"," 13.38"
"2016-06-12 09:38:48"," 95.39","  9.91","  0.28"," 10.66"," 13.50"
"2016-06-12 09:38:53"," 95.64"," 10.03","  0.29"," 10.69"," 13.44"
"2016-06-12 09:38:58"," 94.55","  9.91","  0.28"," 10.63"," 13.41"
"2016-06-12 09:39:03"," 95.13"," 10.03","  0.30"," 10.63"," 13.41"
"2016-06-12 09:39:08"," 96.31","  9.91","  0.30"," 10.63"," 13.47"
"2016-06-12 09:39:13"," 95.77","  9.91","  0.30"," 10.69"," 13.41"
"2016-06-12 09:39:18"," 95.33","  9.91","  0.29"," 10.69"," 13.35"
"2016-06-12 09:39:23"," 95.86","  9.91","  0.30"," 10.66"," 13.41"
"2016-06-12 09:39:28"," 95.46","  9.91","  0.30"," 10.66"," 13.41"
"2016-06-12 09:39:33"," 95.41","  9.91","  0.28"," 10.57"," 13.44"
"2016-06-12 09:39:38"," 95.92","  9.91","  0.29"," 10.69"," 13.41"
"2016-06-12 09:39:43"," 95.84","  9.91","  0.26"," 10.63"," 13.44"
"2016-06-12 09:39:48"," 95.93","  9.91","  0.29"," 10.66"," 13.35"
"2016-06-12 09:39:53"," 95.47","  9.91","  0.29"," 10.63"," 13.35"
"2016-06-12 09:39:58"," 95.67"," 10.03","  0.29"," 10.63"," 13.35"
"2016-06-12 09:40:03"," 95.76"," 10.03","  0.28"," 10.60"," 13.41"
"2016-06-12 09:40:08"," 95.82","  9.91","  0.29"," 10.63"," 13.41"
"2016-06-12 09:40:13"," 96.81","  9.91","  0.29"," 10.66"," 13.29"
"2016-06-12 09:40:18"," 95.98","  9.91","  0.29"," 10.63"," 13.32"
"2016-06-12 09:40:23"," 96.24","  9.91","  0.29"," 10.60"," 13.41"
"2016-06-12 09:40:28"," 96.88","  9.91","  0.29"," 10.63"," 13.38"
"2016-06-12 09:40:33"," 97.18","  9.91","  0.28"," 10.66"," 13.41"
"2016-06-12 09:40:38"," 97.30","  9.91","  0.29"," 10.63"," 13.41"
"2016-06-12 09:40:43"," 97.02","  9.91","  0.29"," 10.63"," 13.41"
"2016-06-12 09:40:48"," 95.85","  9.91","  0.30"," 10.54"," 13.38"
"2016-06-12 09:40:53"," 96.30","  9.91","  0.29"," 10.63"," 13.38"
"2016-06-12 09:40:58"," 97.66","  9.91","  0.29"," 10.60"," 13.35"
"2016-06-12 09:41:03"," 97.95","  9.91","  0.29"," 10.57"," 13.38"
"2016-06-12 09:41:08"," 96.62","  9.91","  0.27"," 10.60"," 13.38"
"2016-06-12 09:41:13"," 96.57","  9.91","  0.29"," 10.60"," 13.38"
"2016-06-12 09:41:18"," 97.16","  9.91","  0.29"," 10.57"," 13.38"
"2016-06-12 09:41:23"," 97.59","  9.91","  0.30"," 10.57"," 13.32"
"2016-06-12 09:41:28"," 97.76","  9.91","  0.29"," 10.69"," 13.44"
"2016-06-12 09:41:33"," 97.83"," 10.03","  0.29"," 10.66"," 13.41"
"2016-06-12 09:41:38"," 98.28","  9.91","  0.29"," 10.63"," 13.35"
"2016-06-12 09:41:43"," 96.77","  9.91","  0.29"," 10.63"," 13.38"
"2016-06-12 09:41:48"," 98.96","  9.91","  0.31"," 10.63"," 13.32"
"2016-06-12 09:41:53"," 97.00","  9.91","  0.34"," 10.57"," 13.41"
"2016-06-12 09:41:58"," 97.89","  9.91","  0.33"," 10.66"," 13.35"
"2016-06-12 09:42:03"," 96.68","  9.91","  0.35"," 10.63"," 13.35"
"2016-06-12 09:42:08"," 97.49","  9.91","  0.35"," 10.63"," 13.41"
"2016-06-12 09:42:13"," 98.14","  9.91","  0.34"," 10.60"," 13.32"
"2016-06-12 09:42:18"," 97.07","  9.91","  0.34"," 10.57"," 13.38"
"2016-06-12 09:42:23"," 96.03","  9.91","  0.32"," 10.63"," 13.35"
"2016-06-12 09:42:28"," 96.45","  9.91","  0.34"," 10.63"," 13.32"
"2016-06-12 09:42:33"," 94.95","  9.91","  0.32"," 10.63"," 13.35"
"2016-06-12 09:42:38"," 94.28","  9.91","  0.33"," 10.66"," 13.32"
"2016-06-12 09:42:43"," 93.98","  9.91","  0.35"," 10.60"," 13.32"
"2016-06-12 09:42:48"," 92.37","  9.91","  0.34"," 10.63"," 13.35"
"2016-06-12 09:42:53"," 91.56","  9.91","  0.34"," 10.57"," 13.35"
"2016-06-12 09:42:58"," 91.53","  9.91","  0.32"," 10.63"," 13.35"
"2016-06-12 09:43:03"," 92.31","  9.91","  0.28"," 10.60"," 13.32"
"2016-06-12 09:43:08"," 92.86","  9.91","  0.29"," 10.57"," 13.35"
"2016-06-12 09:43:13"," 91.31","  9.91","  0.28"," 10.57"," 13.32"
"2016-06-12 09:43:18"," 92.42","  9.91","  0.30"," 10.60"," 13.38"
"2016-06-12 09:43:23"," 91.84","  9.91","  0.30"," 10.60"," 13.38"
"2016-06-12 09:43:28"," 92.64","  9.91","  0.28"," 10.57"," 13.32"
"2016-06-12 09:43:33"," 93.46","  9.91","  0.29"," 10.63"," 13.32"
"2016-06-12 09:43:38"," 94.56","  9.91","  0.29"," 10.63"," 13.32"
"2016-06-12 09:43:43"," 95.08","  9.91","  0.31"," 10.60"," 13.35"
"2016-06-12 09:43:48"," 93.83","  9.78","  0.28"," 10.57"," 13.32"
"2016-06-12 09:43:53"," 94.16","  9.91","  0.27"," 10.63"," 13.35"
"2016-06-12 09:43:58"," 95.45","  9.91","  0.30"," 10.57"," 13.29"
"2016-06-12 09:44:03"," 93.67","  9.91","  0.28"," 10.60"," 13.29"
"2016-06-12 09:44:08"," 93.72","  9.78","  0.29"," 10.60"," 13.32"
"2016-06-12 09:44:13"," 93.45","  9.91","  0.30"," 10.54"," 13.38"
"2016-06-12 09:44:18"," 93.70","  9.91","  0.28"," 10.57"," 13.25"
"2016-06-12 09:44:23"," 93.55","  9.91","  0.30"," 10.54"," 13.29"
"2016-06-12 09:44:28"," 94.00","  9.91","  0.29"," 10.57"," 13.38"
"2016-06-12 09:44:33"," 92.57","  9.91","  0.28"," 10.57"," 13.35"
"2016-06-12 09:44:38"," 93.59","  9.78","  0.29"," 10.60"," 13.35"
"2016-06-12 09:44:43"," 93.58","  9.91","  0.28"," 10.54"," 13.22"
"2016-06-12 09:44:48"," 94.44","  9.78","  0.28"," 10.57"," 13.29"
"2016-06-12 09:44:53"," 95.27","  9.78","  0.29"," 10.57"," 13.29"
"2016-06-12 09:44:58"," 94.80","  9.91","  0.26"," 10.57"," 13.29"
"2016-06-12 09:45:03"," 93.76","  9.78","  0.28"," 10.57"," 13.32"
"2016-06-12 09:45:08"," 94.59","  9.78","  0.31"," 10.57"," 13.32"
"2016-06-12 09:45:13"," 93.47","  9.91","  0.28"," 10.51"," 13.32"
"2016-06-12 09:45:18"," 93.36","  9.91","  0.28"," 10.57"," 13.29"
"2016-06-12 09:45:23"," 93.25","  9.78","  0.28"," 10.57"," 13.29"
"2016-06-12 09:45:28"," 93.09","  9.91","  0.28"," 10.60"," 13.25"
"2016-06-12 09:45:33"," 93.86","  9.78","  0.28"," 10.57"," 13.29"
"2016-06-12 09:45:38"," 93.31","  9.78","  0.30"," 10.60"," 13.22"
"2016-06-12 09:45:43"," 94.00","  9.78","  0.28"," 10.57"," 13.29"
"2016-06-12 09:45:48"," 93.43","  9.91","  0.28"," 10.57"," 13.25"
"2016-06-12 09:45:53"," 94.89","  9.78","  0.29"," 10.54"," 13.25"
"2016-06-12 09:45:58"," 95.82","  9.78","  0.29"," 10.60"," 13.29"
"2016-06-12 09:46:03"," 93.60","  9.78","  0.27"," 10.60"," 13.25"
"2016-06-12 09:46:08"," 95.59","  9.78","  0.28"," 10.60"," 13.25"
"2016-06-12 09:46:13"," 94.97","  9.78","  0.28"," 10.57"," 13.29"
"2016-06-12 09:46:18"," 95.64","  9.91","  0.28"," 10.57"," 13.19"
"2016-06-12 09:46:23"," 94.60","  9.78","  0.28"," 10.51"," 13.29"
"2016-06-12 09:46:28"," 95.67","  9.78","  0.30"," 10.54"," 13.32"
"2016-06-12 09:46:33"," 96.57","  9.78","  0.28"," 10.57"," 13.35"
"2016-06-12 09:46:38"," 94.02","  9.78","  0.30"," 10.54"," 13.32"
"2016-06-12 09:46:43"," 95.24","  9.78","  0.27"," 10.57"," 13.29"
"2016-06-12 09:46:48"," 95.69","  9.78","  0.29"," 10.57"," 13.22"
"2016-06-12 09:46:53"," 96.69","  9.78","  0.28"," 10.63"," 13.25"
"2016-06-12 09:46:58"," 95.48","  9.91","  0.28"," 10.51"," 13.19"
"2016-06-12 09:47:03"," 94.97","  9.78","  0.28"," 10.57"," 13.29"
"2016-06-12 09:47:08"," 95.92","  9.78","  0.28"," 10.54"," 13.25"
"2016-06-12 09:47:13"," 94.96","  9.78","  0.28"," 10.54"," 13.25"
"2016-06-12 09:47:18"," 95.66","  9.78","  0.30"," 10.60"," 13.29"
"2016-06-12 09:47:23"," 95.23","  9.78","  0.30"," 10.54"," 13.29"
"2016-06-12 09:47:28"," 96.54","  9.78","  0.29"," 10.54"," 13.25"
"2016-06-12 09:47:33"," 96.16","  9.78","  0.29"," 10.54"," 13.29"
"2016-06-12 09:47:38"," 95.78","  9.78","  0.30"," 10.51"," 13.29"
"2016-06-12 09:47:43"," 95.52","  9.78","  0.28"," 10.51"," 13.25"
"2016-06-12 09:47:48"," 96.24","  9.78","  0.29"," 10.60"," 13.22"
"2016-06-12 09:47:53"," 96.57","  9.78","  0.29"," 10.54"," 13.25"
"2016-06-12 09:47:58"," 95.06","  9.78","  0.30"," 10.57"," 13.22"
"2016-06-12 09:48:03"," 95.91","  9.78","  0.29"," 10.51"," 13.25"
"2016-06-12 09:48:08"," 96.06","  9.78","  0.29"," 10.54"," 13.22"
"2016-06-12 09:48:13"," 95.71","  9.78","  0.28"," 10.48"," 13.29"
"2016-06-12 09:48:18"," 97.32","  9.78","  0.28"," 10.51"," 13.22"
"2016-06-12 09:48:23"," 97.93","  9.78","  0.30"," 10.57"," 13.25"
"2016-06-12 09:48:28"," 96.69","  9.78","  0.28"," 10.48"," 13.19"
"2016-06-12 09:48:33"," 96.95","  9.78","  0.30"," 10.48"," 13.22"
"2016-06-12 09:48:38"," 96.93","  9.78","  0.30"," 10.54"," 13.19"
"2016-06-12 09:48:43"," 95.07","  9.78","  0.28"," 10.51"," 13.25"
"2016-06-12 09:48:48"," 96.74","  9.78","  0.31"," 10.51"," 13.25"
"2016-06-12 09:48:53"," 96.83","  9.78","  0.27"," 10.51"," 13.22"
"2016-06-12 09:48:58"," 97.73","  9.78","  0.29"," 10.48"," 13.19"
"2016-06-12 09:49:03"," 96.44","  9.78","  0.28"," 10.45"," 13.22"
"2016-06-12 09:49:08"," 97.65","  9.78","  0.29"," 10.54"," 13.19"
"2016-06-12 09:49:13"," 96.76","  9.78","  0.28"," 10.51"," 13.22"
"2016-06-12 09:49:18"," 96.90","  9.78","  0.29"," 10.54"," 13.25"
"2016-06-12 09:49:23"," 98.06","  9.78","  0.29"," 10.48"," 13.22"
"2016-06-12 09:49:28"," 97.17","  9.78","  0.29"," 10.48"," 13.25"
"2016-06-12 09:49:33"," 96.77","  9.78","  0.28"," 10.51"," 13.25"
"2016-06-12 09:49:38"," 97.84","  9.78","  0.30"," 10.51"," 13.22"
"2016-06-12 09:49:43"," 97.83","  9.78","  0.29"," 10.45"," 13.22"
"2016-06-12 09:49:48"," 96.91","  9.66","  0.30"," 10.51"," 13.25"
"2016-06-12 09:49:53"," 98.67","  9.78","  0.31"," 10.48"," 13.19"
"2016-06-12 09:49:58"," 97.73","  9.78","  0.29"," 10.57"," 13.25"
"2016-06-12 09:50:03"," 97.04","  9.66","  0.31"," 10.45"," 13.22"
"2016-06-12 09:50:08"," 97.00","  9.78","  0.29"," 10.45"," 13.19"
"2016-06-12 09:50:13"," 97.04","  9.78","  0.28"," 10.45"," 13.22"
"2016-06-12 09:50:18"," 97.81","  9.66","  0.30"," 10.54"," 13.19"
"2016-06-12 09:50:23"," 98.22","  9.78","  0.34"," 10.48"," 13.22"
"2016-06-12 09:50:28"," 98.45","  9.78","  0.33"," 10.54"," 13.25"
"2016-06-12 09:50:33"," 98.57","  9.78","  0.34"," 10.51"," 13.19"
"2016-06-12 09:50:38"," 98.32","  9.78","  0.31"," 10.48"," 13.22"
"2016-06-12 09:50:43"," 96.56","  9.66","  0.34"," 10.48"," 13.22"
"2016-06-12 09:50:48"," 97.14","  9.78","  0.35"," 10.51"," 13.22"
"2016-06-12 09:50:53"," 95.84","  9.78","  0.35"," 10.51"," 13.19"
"2016-06-12 09:50:58"," 94.05","  9.66","  0.31"," 10.48"," 13.16"
"2016-06-12 09:51:03"," 94.82","  9.66","  0.36"," 10.48"," 13.16"
"2016-06-12 09:51:08"," 93.13","  9.78","  0.33"," 10.51"," 13.22"
"2016-06-12 09:51:13"," 93.40","  9.78","  0.34"," 10.51"," 13.16"
"2016-06-12 09:51:18"," 92.59","  9.78","  0.34"," 10.48"," 13.25"
"2016-06-12 09:51:23"," 92.48","  9.66","  0.34"," 10.51"," 13.13"
"2016-06-12 09:51:28"," 92.23","  9.66","  0.29"," 10.51"," 13.16"
"2016-06-12 09:51:33"," 92.30","  9.66","  0.28"," 10.51"," 13.19"
"2016-06-12 09:51:38"," 92.15","  9.78","  0.30"," 10.51"," 13.16"
"2016-06-12 09:51:43"," 91.33","  9.78","  0.28"," 10.48"," 13.19"
"2016-06-12 09:51:48"," 92.91","  9.66","  0.30"," 10.51"," 13.16"
"2016-06-12 09:51:53"," 93.01","  9.66","  0.29"," 10.51"," 13.16"
"2016-06-12 09:51:58"," 92.14","  9.78","  0.28"," 10.45"," 13.16"
"2016-06-12 09:52:03"," 93.73","  9.66","  0.28"," 10.45"," 13.16"
"2016-06-12 09:52:08"," 93.81","  9.66","  0.29"," 10.42"," 13.16"
"2016-06-12 09:52:13"," 94.28","  9.66","  0.32"," 10.51"," 13.16"
"2016-06-12 09:52:18"," 94.39","  9.66","  0.28"," 10.48"," 13.19"
"2016-06-12 09:52:23"," 95.20","  9.66","  0.29"," 10.45"," 13.16"
"2016-06-12 09:52:28"," 93.93","  9.78","  0.31"," 10.42"," 13.16"
"2016-06-12 09:52:33"," 94.86","  9.78","  0.32"," 10.48"," 13.16"
"2016-06-12 09:52:38"," 94.21","  9.66","  0.29"," 10.42"," 13.16"
"2016-06-12 09:52:43"," 94.31","  9.66","  0.30"," 10.45"," 13.19"
"2016-06-12 09:52:48"," 93.47","  9.66","  0.28"," 10.48"," 13.13"
"2016-06-12 09:52:53"," 93.30","  9.66","  0.28"," 10.45"," 13.13"
"2016-06-12 09:52:58"," 93.23","  9.78","  0.28"," 10.48"," 13.19"
"2016-06-12 09:53:03"," 92.87","  9.66","  0.27"," 10.48"," 13.16"
"2016-06-12 09:53:08"," 94.19","  9.66","  0.29"," 10.42"," 13.19"
"2016-06-12 09:53:13"," 92.46","  9.78","  0.28"," 10.45"," 13.10"
"2016-06-12 09:53:18"," 92.81","  9.66","  0.30"," 10.42"," 13.19"
"2016-06-12 09:53:23"," 94.37","  9.66","  0.28"," 10.48"," 13.16"
"2016-06-12 09:53:28"," 94.63","  9.78","  0.31"," 10.45"," 13.16"
"2016-06-12 09:53:33"," 95.23","  9.66","  0.30"," 10.45"," 13.13"
"2016-06-12 09:53:38"," 93.96","  9.66","  0.29"," 10.45"," 13.16"
"2016-06-12 09:53:43"," 94.20","  9.66","  0.28"," 10.45"," 13.10"
"2016-06-12 09:53:48"," 94.57","  9.66","  0.29"," 10.42"," 13.13"
"2016-06-12 09:53:53"," 94.63","  9.78","  0.28"," 10.48"," 13.13"
"2016-06-12 09:53:58"," 92.76","  9.66","  0.29"," 10.45"," 13.10"
"2016-06-12 09:54:03"," 92.60","  9.66","  0.29"," 10.45"," 13.13"
"2016-06-12 09:54:08"," 92.41","  9.66","  0.28"," 10.42"," 13.16"
"2016-06-12 09:54:13"," 94.32","  9.66","  0.29"," 10.48"," 13.19"
"2016-06-12 09:54:18"," 93.48","  9.66","  0.26"," 10.45"," 13.13"
"2016-06-12 09:54:23"," 94.33","  9.66","  0.27"," 10.42"," 13.13"
"2016-06-12 09:54:28"," 94.27","  9.78","  0.27"," 10.48"," 13.07"
"2016-06-12 09:54:33"," 93.92","  9.66","  0.29"," 10.45"," 13.13"
"2016-06-12 09:54:38"," 95.45","  9.66","  0.28"," 10.39"," 13.13"
"2016-06-12 09:54:43"," 95.75","  9.66","  0.28"," 10.39"," 13.07"
"2016-06-12 09:54:48"," 94.17","  9.66","  0.29"," 10.42"," 13.16"
"2016-06-12 09:54:53"," 94.38","  9.66","  0.30"," 10.45"," 13.13"
"2016-06-12 09:54:58"," 95.45","  9.66","  0.30"," 10.48"," 13.10"
"2016-06-12 09:55:03"," 94.17","  9.66","  0.29"," 10.45"," 13.13"
"2016-06-12 09:55:08"," 95.75","  9.66","  0.28"," 10.45"," 13.10"
"2016-06-12 09:55:13"," 94.90","  9.66","  0.28"," 10.45"," 13.16"
"2016-06-12 09:55:18"," 94.86","  9.66","  0.28"," 10.39"," 13.13"
"2016-06-12 09:55:23"," 93.87","  9.54","  0.27"," 10.45"," 13.10"
"2016-06-12 09:55:28"," 94.99","  9.66","  0.30"," 10.42"," 13.10"
"2016-06-12 09:55:33"," 96.06","  9.66","  0.28"," 10.39"," 13.13"
"2016-06-12 09:55:38"," 95.44","  9.66","  0.27"," 10.42"," 13.13"
"2016-06-12 09:55:43"," 95.46","  9.66","  0.30"," 10.42"," 13.10"
"2016-06-12 09:55:48"," 96.07","  9.66","  0.28"," 10.39"," 13.16"
"2016-06-12 09:55:53"," 95.35","  9.66","  0.28"," 10.45"," 13.13"
"2016-06-12 09:55:58"," 96.15","  9.66","  0.28"," 10.45"," 13.10"
"2016-06-12 09:56:03"," 95.47","  9.66","  0.29"," 10.39"," 13.10"
"2016-06-12 09:56:08"," 96.01","  9.66","  0.29"," 10.42"," 13.10"
"2016-06-12 09:56:13"," 96.40","  9.66","  0.29"," 10.39"," 13.10"
"2016-06-12 09:56:18"," 95.66","  9.54","  0.27"," 10.42"," 13.10"
"2016-06-12 09:56:23"," 95.59","  9.66","  0.24"," 10.39"," 13.07"
"2016-06-12 09:56:28"," 96.62","  9.54","  0.28"," 10.45"," 13.07"
"2016-06-12 09:56:33"," 95.32","  9.66","  0.28"," 10.39"," 13.10"
"2016-06-12 09:56:38"," 95.52","  9.66","  0.28"," 10.39"," 13.10"
"2016-06-12 09:56:43"," 96.37","  9.66","  0.29"," 10.45"," 13.01"
"2016-06-12 09:56:48"," 96.80","  9.66","  0.29"," 10.42"," 13.04"
"2016-06-12 09:56:53"," 95.54","  9.54","  0.28"," 10.42"," 13.10"
"2016-06-12 09:56:58"," 97.39","  9.66","  0.29"," 10.36"," 13.13"
"2016-06-12 09:57:03"," 96.47","  9.54","  0.30"," 10.42"," 13.07"
"2016-06-12 09:57:08"," 96.22","  9.66","  0.28"," 10.42"," 13.13"
"2016-06-12 09:57:13"," 97.01","  9.66","  0.29"," 10.39"," 13.04"
"2016-06-12 09:57:18"," 96.43","  9.66","  0.29"," 10.39"," 13.10"
"2016-06-12 09:57:23"," 97.42","  9.66","  0.30"," 10.39"," 13.07"
"2016-06-12 09:57:28"," 96.13","  9.66","  0.29"," 10.39"," 13.07"
"2016-06-12 09:57:33"," 96.20","  9.54","  0.28"," 10.39"," 13.13"
"2016-06-12 09:57:38"," 96.73","  9.66","  0.28"," 10.42"," 13.04"
"2016-06-12 09:57:43"," 97.56","  9.54","  0.29"," 10.39"," 13.10"
"2016-06-12 09:57:48"," 96.92","  9.66","  0.28"," 10.39"," 13.16"
"2016-06-12 09:57:53"," 96.28","  9.66","  0.28"," 10.36"," 13.01"
"2016-06-12 09:57:58"," 96.95","  9.66","  0.29"," 10.36"," 13.13"
"2016-06-12 09:58:03"," 96.86","  9.54","  0.30"," 10.39"," 13.10"
"2016-06-12 09:58:08"," 97.06","  9.66","  0.29"," 10.42"," 13.10"
"2016-06-12 09:58:13"," 96.60","  9.54","  0.29"," 10.36"," 13.07"
"2016-06-12 09:58:18"," 97.60","  9.66","  0.31"," 10.36"," 13.04"
"2016-06-12 09:58:23"," 97.27","  9.66","  0.29"," 10.39"," 13.13"
"2016-06-12 09:58:28"," 98.18","  9.66","  0.29"," 10.39"," 13.10"
"2016-06-12 09:58:33"," 96.58","  9.66","  0.29"," 10.39"," 13.10"
"2016-06-12 09:58:38"," 96.83","  9.54","  0.29"," 10.36"," 13.10"
"2016-06-12 09:58:43"," 95.95","  9.54","  0.31"," 10.39"," 13.04"
"2016-06-12 09:58:48"," 97.46","  9.54","  0.28"," 10.39"," 13.07"
"2016-06-12 09:58:53"," 97.09","  9.54","  0.29"," 10.45"," 13.04"
"2016-06-12 09:58:58"," 96.96","  9.54","  0.30"," 10.36"," 13.07"
"2016-06-12 09:59:03"," 97.32","  9.66","  0.29"," 10.39"," 13.04"
"2016-06-12 09:59:08"," 97.39","  9.54","  0.31"," 10.39"," 13.10"
"2016-06-12 09:59:13"," 96.79","  9.54","  0.34"," 10.45"," 13.13"
"2016-06-12 09:59:18"," 96.62","  9.54","  0.35"," 10.36"," 13.04"
"2016-06-12 09:59:23"," 97.29","  9.54","  0.34"," 10.36"," 13.01"
"2016-06-12 09:59:28"," 97.28","  9.54","  0.33"," 10.39"," 13.07"
"2016-06-12 09:59:33"," 96.37","  9.54","  0.34"," 10.36"," 13.10"
"2016-06-12 09:59:38"," 95.76","  9.54","  0.36"," 10.36"," 13.04"
"2016-06-12 09:59:43"," 95.59","  9.54","  0.34"," 10.39"," 13.10"
"2016-06-12 09:59:48"," 92.76","  9.54","  0.33"," 10.39"," 13.04"
"2016-06-12 09:59:53"," 92.77","  9.54","  0.33"," 10.39"," 13.04"
"2016-06-12 09:59:58"," 92.15","  9.54","  0.35"," 10.36"," 13.04"
"2016-06-12 10:00:03"," 92.57","  9.54","  0.31"," 10.36"," 13.07"
"2016-06-12 10:00:08"," 93.25","  9.54","  0.36"," 10.45"," 13.04"
"2016-06-12 10:00:13"," 91.59","  9.54","  0.34"," 10.36"," 13.04"
"2016-06-12 10:00:18"," 92.70","  9.66","  0.30"," 10.36"," 13.04"
"2016-06-12 10:00:23"," 92.98","  9.54","  0.28"," 10.39"," 13.04"
"2016-06-12 10:00:28"," 92.83","  9.54","  0.28"," 10.36"," 13.04"
"2016-06-12 10:00:33"," 91.83","  9.54","  0.29"," 10.42"," 13.04"
"2016-06-12 10:00:38"," 92.10","  9.54","  0.29"," 10.36"," 13.04"
"2016-06-12 10:00:43"," 92.38","  9.54","  0.30"," 10.39"," 13.01"
"2016-06-12 10:00:48"," 94.44","  9.66","  0.30"," 10.36"," 13.07"
"2016-06-12 10:00:53"," 93.56","  9.54","  0.28"," 10.36"," 13.01"
"2016-06-12 10:00:58"," 94.21","  9.54","  0.30"," 10.32"," 13.07"
"2016-06-12 10:01:03"," 92.44","  9.54","  0.27"," 10.32"," 13.04"
"2016-06-12 10:01:08"," 91.94","  9.54","  0.28"," 10.32"," 13.04"
"2016-06-12 10:01:13"," 93.79","  9.54","  0.29"," 10.32"," 13.01"
"2016-06-12 10:01:18"," 93.68","  9.54","  0.28"," 10.26"," 13.07"
"2016-06-12 10:01:23"," 94.15","  9.54","  0.29"," 10.32"," 13.01"
"2016-06-12 10:01:28"," 93.66","  9.54","  0.28"," 10.39"," 13.07"
"2016-06-12 10:01:33"," 93.03","  9.54","  0.30"," 10.32"," 13.01"
"2016-06-12 10:01:38"," 93.36","  9.54","  0.29"," 10.32"," 13.04"
"2016-06-12 10:01:43"," 93.92","  9.54","  0.29"," 10.30"," 13.01"
"2016-06-12 10:01:48"," 92.13","  9.54","  0.31"," 10.39"," 13.10"
"2016-06-12 10:01:53"," 93.38","  9.54","  0.28"," 10.32"," 13.07"
"2016-06-12 10:01:58"," 92.59","  9.54","  0.32"," 10.32"," 13.01"
"2016-06-12 10:02:03"," 94.08","  9.54","  0.30"," 10.39"," 13.01"
"2016-06-12 10:02:08"," 93.58","  9.54","  0.28"," 10.32"," 13.01"
"2016-06-12 10:02:13"," 93.76","  9.54","  0.28"," 10.30"," 13.01"
"2016-06-12 10:02:18"," 92.74","  9.54","  0.31"," 10.32"," 12.98"
"2016-06-12 10:02:23"," 94.77","  9.54","  0.29"," 10.30"," 13.04"
"2016-06-12 10:02:28"," 93.11","  9.54","  0.30"," 10.36"," 12.98"
"2016-06-12 10:02:33"," 92.85","  9.54","  0.29"," 10.32"," 13.01"
"2016-06-12 10:02:38"," 95.08","  9.54","  0.29"," 10.36"," 13.01"
"2016-06-12 10:02:43"," 93.48","  9.54","  0.29"," 10.32"," 13.04"
"2016-06-12 10:02:48"," 94.86","  9.54","  0.29"," 10.30"," 13.01"
"2016-06-12 10:02:53"," 94.14","  9.54","  0.29"," 10.30"," 12.98"
"2016-06-12 10:02:58"," 94.06","  9.54","  0.28"," 10.36"," 13.04"
"2016-06-12 10:03:03"," 93.71","  9.54","  0.29"," 10.32"," 13.01"
"2016-06-12 10:03:08"," 93.40","  9.42","  0.29"," 10.39"," 13.01"
"2016-06-12 10:03:13"," 94.11","  9.54","  0.29"," 10.32"," 12.95"
"2016-06-12 10:03:18"," 93.56","  9.54","  0.28"," 10.30"," 12.98"
"2016-06-12 10:03:23"," 93.62","  9.54","  0.27"," 10.26"," 13.04"
"2016-06-12 10:03:28"," 94.30","  9.54","  0.30"," 10.32"," 12.98"
"2016-06-12 10:03:33"," 94.27","  9.54","  0.30"," 10.32"," 12.98"
"2016-06-12 10:03:38"," 94.63","  9.54","  0.28"," 10.32"," 13.01"
